lon,lat,PINN_log_dep,PINN_Diffusivity
-134.62184873949582,-80.84745762711864,-2.1453817,0.0035880832
-131.5966386554622,-80.84745762711864,-2.1410308,0.0037475333
-128.57142857142856,-80.84745762711864,-2.1279395,0.0039497106
-125.54621848739497,-80.84745762711864,-2.1275773,0.004080814
-122.52100840336136,-80.84745762711864,-2.1216254,0.004258384
-119.49579831932772,-80.84745762711864,-2.133129,0.004356447
-116.47058823529412,-80.84745762711864,-2.1483552,0.0043756086
-113.44537815126051,-80.84745762711864,-2.15624,0.0043644803
-110.4201680672269,-80.84745762711864,-2.1620798,0.0043577095
-107.39495798319328,-80.84745762711864,-2.1635637,0.0042705643
-104.36974789915966,-80.84745762711864,-2.1605852,0.00418978
-101.34453781512605,-80.84745762711864,-2.1569774,0.004048791
-98.31932773109244,-80.84745762711864,-2.159485,0.0040045925
-95.29411764705884,-80.84745762711864,-2.1577196,0.003971214
-92.2689075630252,-80.84745762711864,-2.1593235,0.0039244764
-89.2436974789916,-80.84745762711864,-2.1699874,0.0038552112
-86.21848739495799,-80.84745762711864,-2.1768055,0.0037603225
-83.19327731092437,-80.84745762711864,-2.1927598,0.0036467782
-80.16806722689076,-80.84745762711864,-2.2038474,0.0035470976
-77.14285714285714,-80.84745762711864,-2.2184381,0.0034217695
-74.11764705882354,-80.84745762711864,-2.205384,0.0033414352
-71.09243697478992,-80.84745762711864,-2.2060008,0.0031978139
-68.0672268907563,-80.84745762711864,-2.2129126,0.0030198474
-65.0420168067227,-80.84745762711864,-2.2152636,0.0028374214
-62.01680672268908,-80.84745762711864,-2.207957,0.0026646026
-58.991596638655466,-80.84745762711864,-2.2047148,0.0024692302
-55.96638655462185,-80.84745762711864,-2.2004912,0.0022906372
-52.94117647058823,-80.84745762711864,-2.2044818,0.0021186962
-49.91596638655463,-80.84745762711864,-2.219884,0.0019541085
-46.89075630252103,-80.84745762711864,-2.2301276,0.0018058752
-43.8655462184874,-80.84745762711864,-2.2253017,0.0016689567
-40.84033613445379,-80.84745762711864,-2.2321353,0.0015387607
-37.81512605042016,-80.84745762711864,-2.2341416,0.0014164445
-34.78991596638656,-80.84745762711864,-2.2356758,0.0013096886
-31.76470588235296,-80.84745762711864,-2.231889,0.0012147098
-28.739495798319325,-80.84745762711864,-2.236873,0.0011448974
-25.71428571428572,-80.84745762711864,-2.2454336,0.001077818
-22.68907563025209,-80.84745762711864,-2.2670758,0.001010551
-19.66386554621849,-80.84745762711864,-2.2468305,0.00097116444
-16.638655462184886,-80.84745762711864,-2.2386823,0.0009281855
-13.613445378151257,-80.84745762711864,-2.2454636,0.0008804149
-10.588235294117652,-80.84745762711864,-2.2279532,0.00084914657
-7.563025210084049,-80.84745762711864,-2.2278695,0.00081553607
-4.537815126050418,-80.84745762711864,-2.2206106,0.00078636373
-1.5126050420168156,-80.84745762711864,-2.215811,0.00076031615
1.5126050420167871,-80.84745762711864,-2.204244,0.00073661486
4.537815126050418,-80.84745762711864,-2.1926386,0.0007092499
7.563025210084021,-80.84745762711864,-2.1885371,0.0006814458
10.588235294117652,-80.84745762711864,-2.1879947,0.0006557451
13.613445378151257,-80.84745762711864,-2.1898036,0.0006310191
16.638655462184857,-80.84745762711864,-2.1973283,0.0006044089
19.66386554621849,-80.84745762711864,-2.205574,0.0005796764
22.68907563025209,-80.84745762711864,-2.2158387,0.00055625656
25.71428571428572,-80.84745762711864,-2.2165642,0.0005354032
28.739495798319325,-80.84745762711864,-2.2156372,0.0005161622
31.764705882352928,-80.84745762711864,-2.2220957,0.0004964628
34.78991596638656,-80.84745762711864,-2.2339234,0.0004784774
37.81512605042016,-80.84745762711864,-2.2352202,0.00046194755
40.84033613445376,-80.84745762711864,-2.2348468,0.00045096487
43.8655462184874,-80.84745762711864,-2.239846,0.00044473412
46.890756302521,-80.84745762711864,-2.2395,0.00044415484
49.9159663865546,-80.84745762711864,-2.2428205,0.00044211242
52.94117647058823,-80.84745762711864,-2.2424898,0.00044249467
55.96638655462184,-80.84745762711864,-2.2405732,0.00044431599
58.991596638655466,-80.84745762711864,-2.2402194,0.0004460844
62.01680672268907,-80.84745762711864,-2.2288368,0.0004527671
65.04201680672267,-80.84745762711864,-2.2200205,0.00046044964
68.0672268907563,-80.84745762711864,-2.209844,0.00046834824
71.0924369747899,-80.84745762711864,-2.2005405,0.000478165
74.11764705882354,-80.84745762711864,-2.1911407,0.00048992696
77.14285714285711,-80.84745762711864,-2.1810358,0.0005065694
80.16806722689074,-80.84745762711864,-2.1705613,0.00052510283
83.19327731092437,-80.84745762711864,-2.1694868,0.00054171414
86.21848739495795,-80.84745762711864,-2.1657374,0.0005601896
89.24369747899158,-80.84745762711864,-2.1645737,0.00058351236
92.2689075630252,-80.84745762711864,-2.1647823,0.0006060578
95.29411764705884,-80.84745762711864,-2.1665874,0.0006300693
98.3193277310924,-80.84745762711864,-2.1689231,0.00065606553
101.34453781512605,-80.84745762711864,-2.1776493,0.0006822079
104.36974789915968,-80.84745762711864,-2.1863847,0.0007099535
107.39495798319324,-80.84745762711864,-2.1980152,0.0007398913
110.42016806722688,-80.84745762711864,-2.1982622,0.00077019056
113.44537815126051,-80.84745762711864,-2.2217753,0.00079964614
116.47058823529407,-80.84745762711864,-2.214604,0.0008335236
119.49579831932772,-80.84745762711864,-2.2075639,0.00086024986
